DZ2021_code,DZ2021_name,SDZ2021_code,SDZ2021_name,DEA2014_code,DEA2014_name,LGD2014_code,LGD2014_name,COUNTY,PARLCON2024_code,PARLCON2024_name,PARLCON2008_code,PARLCON2008_name,LGD1992_code,LGD1992_name,HEALTH_TRUST,SETTLEMENT2015_code,SETTLEMENT2015_name,SETTLEMENT2015_Band
N20001692,Ballymoney_B4,N21000387,Ballymoney_B,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001693,Ballymoney_D1,N21000389,Ballymoney_D,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001694,Ballymoney_D2,N21000389,Ballymoney_D,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001695,Ballymoney_B5,N21000387,Ballymoney_B,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001696,Ballymoney_E1,N21000390,Ballymoney_E,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001697,Ballymoney_E2,N21000390,Ballymoney_E,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001698,Ballymoney_D3,N21000389,Ballymoney_D,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001699,Ballymoney_C4,N21000388,Ballymoney_C,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001700,Ballymoney_D4,N21000389,Ballymoney_D,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001701,Ballymoney_E3,N21000390,Ballymoney_E,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001702,Ballymoney_F1,N21000391,Ballymoney_F,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001703,Ballymoney_D5,N21000389,Ballymoney_D,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001704,Ballymoney_E4,N21000390,Ballymoney_E,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001705,Ballymoney_A2,N21000386,Ballymoney_A,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001706,Ballymoney_E5,N21000390,Ballymoney_E,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001707,Ballymoney_A3,N21000386,Ballymoney_A,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001708,Ballymoney_A4,N21000386,Ballymoney_A,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001709,Ballymoney_F2,N21000391,Ballymoney_F,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001710,Ballymoney_F3,N21000391,Ballymoney_F,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001711,Ballymoney_F4,N21000391,Ballymoney_F,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,N11000109,BALLYMONEY,D
N20001712,Ballymoney_H1,N21000393,Ballymoney_H,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001713,Ballymoney_A5,N21000386,Ballymoney_A,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001714,Ballymoney_K1,N21000395,Ballymoney_K,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001715,Ballymoney_G1,N21000392,Ballymoney_G,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001716,Ballymoney_G2,N21000392,Ballymoney_G,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001717,Ballymoney_K2,N21000395,Ballymoney_K,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001718,Ballymoney_H2,N21000393,Ballymoney_H,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001719,Ballymoney_H3,N21000393,Ballymoney_H,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001720,Ballymoney_K3,N21000395,Ballymoney_K,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001721,Ballymoney_J1,N21000394,Ballymoney_J,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001722,Ballymoney_H4,N21000393,Ballymoney_H,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001723,Ballymoney_J2,N21000394,Ballymoney_J,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001724,Ballymoney_H5,N21000393,Ballymoney_H,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001725,Ballymoney_H6,N21000393,Ballymoney_H,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001726,Ballymoney_K4,N21000395,Ballymoney_K,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001727,Ballymoney_K5,N21000395,Ballymoney_K,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001728,Ballymoney_L1,N21000396,Ballymoney_L,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001729,Ballymoney_L2,N21000396,Ballymoney_L,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001730,Ballymoney_L3,N21000396,Ballymoney_L,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001731,Ballymoney_K6,N21000395,Ballymoney_K,N10000401,Ballymoney,N09000004,Causeway Coast and Glens,Antrim,N05000012,North Antrim,N06000012,North Antrim,95EE,Ballymoney,NHSCT,,,
N20001732,The_Moor_H1,N21000404,The_Moor_H,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001733,The_Moor_H2,N21000404,The_Moor_H,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001734,The_Moor_A1,N21000397,The_Moor_A,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001735,The_Moor_B1,N21000398,The_Moor_B,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001736,The_Moor_A2,N21000397,The_Moor_A,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001737,The_Moor_B2,N21000398,The_Moor_B,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001738,The_Moor_B3,N21000398,The_Moor_B,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001739,The_Moor_A3,N21000397,The_Moor_A,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001740,The_Moor_B4,N21000398,The_Moor_B,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001741,The_Moor_C1,N21000399,The_Moor_C,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001742,The_Moor_A4,N21000397,The_Moor_A,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001743,The_Moor_C2,N21000399,The_Moor_C,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001744,The_Moor_A5,N21000397,The_Moor_A,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001745,The_Moor_C3,N21000399,The_Moor_C,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001746,The_Moor_B5,N21000398,The_Moor_B,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001747,The_Moor_B6,N21000398,The_Moor_B,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001748,The_Moor_B7,N21000398,The_Moor_B,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001749,The_Moor_D1,N21000400,The_Moor_D,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001750,The_Moor_C4,N21000399,The_Moor_C,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001751,The_Moor_F1,N21000402,The_Moor_F,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001752,The_Moor_D2,N21000400,The_Moor_D,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001753,The_Moor_E1,N21000401,The_Moor_E,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001754,The_Moor_G1,N21000403,The_Moor_G,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001755,The_Moor_D3,N21000400,The_Moor_D,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001756,The_Moor_G2,N21000403,The_Moor_G,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001757,The_Moor_D4,N21000400,The_Moor_D,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001758,The_Moor_F2,N21000402,The_Moor_F,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001759,The_Moor_F3,N21000402,The_Moor_F,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001760,The_Moor_D5,N21000400,The_Moor_D,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001761,The_Moor_G3,N21000403,The_Moor_G,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001762,The_Moor_E2,N21000401,The_Moor_E,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001763,The_Moor_D6,N21000400,The_Moor_D,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001764,The_Moor_G4,N21000403,The_Moor_G,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001765,The_Moor_F4,N21000402,The_Moor_F,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001766,The_Moor_F5,N21000402,The_Moor_F,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001767,The_Moor_H3,N21000404,The_Moor_H,N10000506,The Moor,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,,,
N20001768,Foyleside_A1,N21000405,Foyleside_A,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001769,Foyleside_A2,N21000405,Foyleside_A,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001770,Foyleside_A3,N21000405,Foyleside_A,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001771,Foyleside_B1,N21000406,Foyleside_B,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001772,Foyleside_B2,N21000406,Foyleside_B,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001773,Foyleside_A4,N21000405,Foyleside_A,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001774,Foyleside_A5,N21000405,Foyleside_A,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001775,Foyleside_D1,N21000408,Foyleside_D,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001776,Foyleside_E1,N21000409,Foyleside_E,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001777,Foyleside_B3,N21000406,Foyleside_B,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001778,Foyleside_E2,N21000409,Foyleside_E,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001779,Foyleside_C1,N21000407,Foyleside_C,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001780,Foyleside_C2,N21000407,Foyleside_C,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001781,Foyleside_B4,N21000406,Foyleside_B,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001782,Foyleside_C3,N21000407,Foyleside_C,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001783,Foyleside_E3,N21000409,Foyleside_E,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001784,Foyleside_D2,N21000408,Foyleside_D,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001785,Foyleside_E4,N21000409,Foyleside_E,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001786,Foyleside_C4,N21000407,Foyleside_C,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001787,Foyleside_D3,N21000408,Foyleside_D,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001788,Foyleside_E5,N21000409,Foyleside_E,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001789,Foyleside_F1,N21000410,Foyleside_F,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001790,Foyleside_D4,N21000408,Foyleside_D,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001791,Foyleside_D5,N21000408,Foyleside_D,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
N20001792,Foyleside_E6,N21000409,Foyleside_E,N10000504,Foyleside,N09000005,Derry City and Strabane, Derry,N05000008,Foyle,N06000008,Foyle,95MM,Derry,WHSCT,N11000243,DERRY CITY,B
